"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AF52_01152",21.7013423490699,-0.525524311568593,0.944244030197769,-0.556555609314812,0.577831090199207,0.66444987064493
"AF52_01301",997.059485601467,-0.0918695696095303,0.16521000991468,-0.55607750194419,0.578157874367686,0.66466493848023
"AF52_00448",119.788904274175,0.301173286740283,0.542822080885858,0.554828731817216,0.579011812688602,0.665485785680762
"AF52_03327",706.985186341588,-0.134672666066149,0.242843558653354,-0.554565526929983,0.57919187391874,0.665531904411097
"AF52_04032",3894.41625425844,-0.0546510708632707,0.0986520075593058,-0.553978294161085,0.579593700756139,0.665671973145665
"AF52_04561",35.3346622656214,-0.408695227889809,0.737526078748248,-0.554143425793783,0.579480692615399,0.665671973145665
"AF52_04238",59.3173574303897,0.401978751588129,0.726072838585006,0.553634195119485,0.579829218791359,0.665781691108572
"AF52_00144",999.783611245431,0.0949857487522838,0.172315101684754,0.551232874098626,0.581474047230755,0.66734811019051
"AF52_03033",23908.0167966052,0.04689359228529,0.0850701919136508,0.551234118913105,0.581473194007495,0.66734811019051
"AF52_02545",333.144980156372,0.179922519080256,0.327009829715706,0.550205231557338,0.582178615719127,0.667995535913189
"AF52_00047",197.649678863685,-0.182233335877359,0.33180014315442,-0.549226212336344,0.582850217923616,0.668282458159285
"AF52_00056",977.471548046102,-0.0853570702007682,0.155411278145539,-0.549233435432102,0.582845261593435,0.668282458159285
"AF52_02843",503.666843033643,0.173273814483814,0.315320171238002,0.549517063255138,0.582650657936978,0.668282458159285
"AF52_02495",129.307648591065,-0.227963385719682,0.415295331096682,-0.548918729997982,0.583061223804523,0.66836326353683
"AF52_00118",71.4859562035256,-0.29846346430301,0.544126253923288,-0.548518771426692,0.583335743629086,0.668501271500188
"AF52_01333",1355.0571308844,-0.0920052650779586,0.167916003419326,-0.547924338386019,0.583743856295265,0.668501271500188
"AF52_01586",1630.71644199946,-0.0815621314025685,0.148785978355375,-0.548184259727468,0.583565388897247,0.668501271500188
"AF52_03908",1147.49698196091,0.0872023419197946,0.159114638319842,0.548047262279576,0.583659451025255,0.668501271500188
"AF52_02474",70.4526396624786,0.295257143825988,0.539352520112119,0.547428875950391,0.58408412150665,0.668568972776325
"AF52_03130",162.800010672548,-0.220005760746157,0.401804921445993,-0.547543718365651,0.584005243778327,0.668568972776325
"AF52_01363",743.801774304128,-0.133678806547195,0.24434074715492,-0.547099933612131,0.584310077882084,0.668666682003656
"AF52_02618",325.429957875473,-0.14242437119631,0.260720955544787,-0.546271284173182,0.584879472227098,0.669149997829077
"AF52_04359",3849.72153699321,0.0589379568189971,0.107929985937636,0.546075831540018,0.58501381223156,0.669149997829077
"AF52_02491",16.5203176893303,-0.555944549465518,1.02374339740898,-0.543050681325586,0.587094907979518,0.671368930596439
"AF52_03215",240.435252948716,-0.175881680871039,0.324082753672157,-0.54270608009262,0.587332187314994,0.671478817997623
"AF52_01096",134.271608828913,-0.200598602884998,0.369791483676892,-0.542464095955958,0.587498834936087,0.671507920921901
"AF52_03627",2024.32833475713,-0.0899697442586461,0.166025746008483,-0.541902364070986,0.587885768099469,0.671788734522123
"AF52_01923",291.14056164113,-0.178139593496881,0.328961512544026,-0.541521079834651,0.588148472112412,0.671927488197605
"AF52_00020",91.3147011561719,-0.387723529409015,0.717258149045753,-0.540563435807381,0.588808525939456,0.672520016658995
"AF52_00036",12.9424260383987,0.644298367778417,1.19436719699509,0.539447474277095,0.589578130893222,0.673075753847374
"AF52_03234",1466.04661461341,-0.0752678118110152,0.139517617148902,-0.5394860760178,0.589551502080409,0.673075753847374
"AF52_00696",778.632382055655,0.100545944336495,0.187039422549858,0.537565519427823,0.590877040266926,0.674396737103312
"AF52_03181",13282.8124241243,-0.0734938142765176,0.136994577074272,-0.536472434501351,0.591632082062895,0.675096492872152
"AF52_04709",35.3561101859125,-0.578744928960439,1.08060450683988,-0.535575157513384,0.592252201733561,0.675641993630323
"AF52_00993",2108.92120371603,0.0728727868840967,0.136224391636682,0.534946686188566,0.592686723878797,0.675975553661285
"AF52_02481",47.4916408144371,0.37300593231681,0.698164465413013,0.534266567256686,0.593157119549745,0.676067557554536
"AF52_04510",110.45904805025,-0.309783043546586,0.579886233641151,-0.534213481153767,0.593193843077182,0.676067557554536
"AF52_04576",133.061936354555,0.208990888223917,0.390983315131622,0.534526359912729,0.592977417052344,0.676067557554536
"AF52_04198",3839.04765573533,0.0588732838867794,0.110362646280071,0.533452992214181,0.593720043007308,0.676505156814269
"AF52_02521",37.9369754282812,-0.405612549140953,0.767135779216694,-0.528736320387918,0.596988377887311,0.680066281492707
"AF52_03305",136.79529223795,-0.29342431531236,0.556436991583918,-0.527327118344732,0.597966445435873,0.6810173406353
"AF52_03649",86.1446871749422,-0.368347469591384,0.70110769406424,-0.525379300084579,0.59931954047219,0.682394956783753
"AF52_00014",80.3394637469516,-0.365925132651204,0.700106212330899,-0.522670883654796,0.601203303521104,0.68437599606184
"AF52_01670",100.589331853953,-0.289908279169159,0.555280551931731,-0.522093342114387,0.601605341867281,0.684669778875518
"AF52_03082",1748.6303247744,0.0874034282979644,0.167545303302862,0.521670417343603,0.60189982526002,0.684841045200157
"AF52_00578",423.738559103314,-0.134168998595226,0.25831713111571,-0.519396441171866,0.603484312554515,0.686397981020039
"AF52_03283",372.689410917079,-0.195884093410677,0.377479277746201,-0.518926746337529,0.603811825458443,0.686397981020039
"AF52_03486",2109.97847481525,0.0675277732812157,0.130103429120216,0.519031463950269,0.603738800132188,0.686397981020039
"AF52_04387",1659.8740859783,-0.0766346318334989,0.147692833340265,-0.518878472978731,0.603845490451607,0.686397981020039
"AF52_01102",85.3350514492961,0.243706927604611,0.470425859787178,0.51805597531323,0.60441921542429,0.686885970981582
"AF52_00573",82.7860348696017,-0.326496003303405,0.630615655284257,-0.517741671281905,0.604638519626867,0.686971046188576
"AF52_00710",69.184262634188,-0.321504439670036,0.621274128722884,-0.517492077661327,0.604812697860936,0.687004822313496
"AF52_02825",406.136352715427,-0.11617047895455,0.224749620616864,-0.516888431827827,0.605234043467032,0.687319271902866
"AF52_01134",102.96656610406,-0.273977477376483,0.532598852096889,-0.514416199542695,0.606961035708612,0.688818825377638
"AF52_01837",6.19929045173168,1.23081653553187,2.39123323114215,0.514720404309529,0.606748412967762,0.688818825377638
"AF52_03241",104.583027090447,-0.309854941792838,0.602632475754643,-0.514169007245791,0.607133834310988,0.688818825377638
"AF52_03334",37.7367331634426,-0.44231906825396,0.860159879393127,-0.514228899592517,0.60709196483374,0.688818825377638
"AF52_04466",764.734660288931,-0.115641797668671,0.225199954422834,-0.513507198369776,0.607596576764453,0.68917942263099
"AF52_01169",69.1190533146331,-0.340002437618715,0.663185370419425,-0.512680847292641,0.608174589327801,0.689670564340253
"AF52_04074",983.782854321899,-0.0930439501284502,0.181590565015536,-0.512383174315747,0.608382864386676,0.689742289159245
"AF52_03349",428.895068161807,-0.126489341721966,0.246998084958567,-0.512106568531429,0.60857642768306,0.689797304590237
"AF52_00374",99.8086596313828,0.2323464108518,0.453924475644594,0.511861385138699,0.608748025132154,0.689827402317971
"AF52_02046",122.587571920041,-0.307877109235964,0.60188077880613,-0.511525072866853,0.608983436332186,0.689929781609309
"AF52_00903",966.787129771004,-0.0795112826343378,0.155669423024285,-0.510770073464804,0.609512066814321,0.690199854706884
"AF52_04125",39.9832083877679,-0.538925431741111,1.05500748983282,-0.510826166576799,0.609472784896302,0.690199854706884
"AF52_00575",132.187618933057,-0.247577004228903,0.485459706742531,-0.509984661528683,0.610062207720934,0.690658381318915
"AF52_02015",2398.70275596003,0.0684984788506178,0.134456133041255,0.509448526454354,0.610437869520378,0.690919206910738
"AF52_02069",103.115902831485,-0.397263716684118,0.784418746848219,-0.506443424867543,0.612545396440735,0.693139639655516
"AF52_02415",2557.1940664301,-0.0554506956581861,0.109634753630663,-0.505776624855548,0.613013469841943,0.693504296519572
"AF52_02693",94.3445656019157,0.222521700750356,0.440358625986791,0.505319273016876,0.613334608266362,0.693702591418506
"AF52_04542",978.208562224012,-0.0827042814298493,0.163945383676714,-0.504462398239495,0.61393647920647,0.69421823468996
"AF52_01127",7.68082696459462,0.903354373661298,1.79540914152017,0.503146805243751,0.614861061300767,0.695098456749809
"AF52_01994",198.292303682973,-0.163792715767367,0.327560464703749,-0.500038110263103,0.617048243103182,0.697405286168901
"AF52_00494",51.9654771480484,-1.26435623253523,2.53394340182618,-0.498967826836235,0.617802049661429,0.698091363314269
"AF52_01148",185.39051586433,-0.204075647443568,0.410709830230667,-0.49688522753145,0.619269989397313,0.699583864506798
"AF52_02673",81.3526243172826,-0.285223295089564,0.574959253061107,-0.496075667225153,0.619841026095724,0.700062673975603
"AF52_03258",56.1683840481462,-0.302140892904169,0.611838499770122,-0.493824584457645,0.621430069185722,0.701690742888721
"AF52_03364",351.276039269422,0.13402366884679,0.271653361875924,0.493362820622866,0.621756247709129,0.701892407810259
"AF52_01872",2935.91920206544,-0.0618159353758995,0.126981127351799,-0.486811990608965,0.626391572256115,0.706957360619384
"AF52_01816",199.719931042986,-0.164258601375146,0.337727686128586,-0.48636403860774,0.626709082721473,0.707147899744561
"AF52_03685",49.8928300669084,0.399014195402471,0.824110209173683,0.484175770377306,0.628261130991916,0.708731010198661
"AF52_01136",8.82580577895546,-0.800054482507475,1.65982450957551,-0.482011488498916,0.629797785077219,0.71029600802164
"AF52_00826",79.1869337744548,0.275894797117599,0.576047470492864,0.478944551013382,0.631978075924676,0.712585995518672
"AF52_02794",260.751289287649,0.156778859220102,0.327951912882884,0.478054413044662,0.632611477243663,0.713131117746115
"AF52_01453",472.685204487746,0.119728260458085,0.250589649371813,0.477786136650993,0.632802429326088,0.713177335041439
"AF52_03122",15724.1423796327,0.0405940762158485,0.08505506842229,0.477268162483898,0.633171178961883,0.713423863336346
"AF52_02988",1002.1382164201,-0.0723528330540479,0.15167708306736,-0.477018885060677,0.633348673901615,0.713454830193293
"AF52_03653",984.883636764228,-0.0728075323551049,0.153186362133298,-0.475287299346857,0.634582210409348,0.714675110752276
"AF52_00017",992.530747102595,-0.0715584472949666,0.151540201993869,-0.472207680558995,0.636778558051062,0.716978887805599
"AF52_02211",18.3651015737606,-0.62456888604583,1.32423561434033,-0.471644833655196,0.637180319741456,0.717261443950382
"AF52_01351",1209.60223806556,-0.0792641964170006,0.168390807796866,-0.470715696741706,0.637843773596419,0.717838378425123
"AF52_01677",0.44666267399418,-1.86309213064734,3.98142143217298,-0.467946476500102,0.639822865971374,0.719895327787994
"AF52_00250",56.3683964544741,0.278599374065211,0.595711031257826,0.467675365146347,0.640016760579059,0.719943167765848
"AF52_02858",390.346859457232,0.136191022346411,0.291672688086571,0.466931008315692,0.640549239347916,0.720371762198791
"AF52_01060",9.93005884236583,0.862505283954481,1.84890801756947,0.466494425768302,0.64086163663394,0.72051959914471
"AF52_03336",41.4905912020494,-0.483383629942959,1.03658348106209,-0.466323879141582,0.640983688810191,0.72051959914471
"AF52_02513",1963.18504980233,0.0563940119621402,0.121017370997795,0.465999314785708,0.641215991023223,0.720610409571467
"AF52_03800",1256.62210288272,0.0690410507309326,0.148822329907215,0.463915937708923,0.642707973683946,0.722116494883261
"AF52_01174",171.230602740925,0.197715819180095,0.426386657303882,0.463700765005844,0.64286214902427,0.722119126301234
